Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
401.00 1124.01 0.757828 1.952829 -9967.947273 0.295110 1.142291 4.202 58.9797 1.49778 17.1703 0.744311 0.0830312 2.84712 0.00246262 6.36415 0.00117937 10.7153 1.59474
301.00 1122.05 1.571244 4.045281 -20693.177874 0.612814 2.367749 4.248 59.2005 1.40542 17.1588 0.730525 0.0822013 2.80381 0.00238344 6.31777 0.00113908 10.7238 1.5736
201.00 1120.06 1.826211 4.697421 -24081.330081 0.713352 2.751237 4.293 59.4187 1.31589 17.1475 0.716502 0.0813871 2.76102 0.00230672 6.27131 0.00110009 10.7316 1.55267
101.00 1118.03 1.828721 4.699504 -24144.718135 0.715430 2.754285 4.340 59.6355 1.22776 17.1366 0.702175 0.0805771 2.7187 0.00223211 6.22476 0.00106223 10.7389 1.5318
1.00 1115.98 1.831629 4.702512 -24213.423852 0.717670 2.757925 4.386 59.8504 1.14133 17.1261 0.687569 0.0797724 2.67689 0.00215958 6.17816 0.00102549 10.7457 1.51093

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
22401.00 1169.98 8.922327 20.789275 -112024.654217 2.456265 10.757746 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.224 0 23.8843 0 0 9.04381 0 19.1687 0 5.67925 0
22301.00 1169.78 8.848107 20.615443 -111116.502203 2.435939 10.668266 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2233 0 23.8839 0 0 9.04489 0 19.1651 0 5.68269 0
22201.00 1169.57 8.772374 20.438094 -110188.900602 2.415194 10.576958 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2227 0 23.8836 0 0 9.04602 0 19.1616 0 5.68616 0
22101.00 1169.37 8.695086 20.257130 -109241.310238 2.394018 10.483771 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.222 0 23.8832 0 0 9.04721 0 19.1579 0 5.68966 0
22001.00 1169.16 8.616200 20.072452 -108273.173620 2.372399 10.388653 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2213 0 23.8828 0 0 9.04846 0 19.1543 0 5.69318 0
21901.00 1168.96 8.535672 19.883954 -107283.914093 2.350326 10.291550 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2206 0 23.8824 0 0 9.04977 0 19.1505 0 5.69674 0
21801.00 1168.75 8.453453 19.691529 -106272.934905 2.327786 10.192405 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2199 0 23.882 0 0 9.05114 0 19.1467 0 5.70032 0
21701.00 1168.54 8.369498 19.495066 -105239.618246 2.304764 10.091162 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2192 0 23.8816 0 0 9.05258 0 19.1428 0 5.70393 0
21601.00 1168.34 8.283755 19.294449 -104183.324203 2.281247 9.987759 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2184 0 23.8811 0 0 9.05408 0 19.1388 0 5.70757 0
21501.00 1168.13 8.196174 19.089560 -103103.389645 2.257222 9.882135 (Ca0.14Fe''0.18Mg0.68)3Al2Si3O12 42.2176 0 23.8807 0 0 9.05565 0 19.1348 0 5.71125 0
21401.00 1167.92 8.106700 18.880274 -101999.127065 2.232672 9.774225 (Ca0.15Fe''0.18Mg0.68)3Al2Si3O12 42.2169 0 23.8803 0 0 9.05728 0 19.1307 0 5.71496 0
21301.00 1167.71 8.015279 18.666462 -100869.823303 2.207584 9.663962 (Ca0.15Fe''0.18Mg0.68)3Al2Si3O12 42.216 0 23.8798 0 0 9.05899 0 19.1265 0 5.7187 0
21201.00 1167.50 7.921852 18.447991 -99714.738239 2.181940 9.551278 (Ca0.15Fe''0.18Mg0.68)3Al2Si3O12 42.2152 0 23.8793 0 0 9.06078 0 19.1222 0 5.72248 0
21101.00 1167.29 7.826360 18.224723 -98533.103356 2.155725 9.436099 (Ca0.15Fe''0.18Mg0.68)3Al2Si3O12 42.2144 0 23.8789 0 0 9.06264 0 19.1178 0 5.7263 0
21001.00 1167.08 7.728740 17.996513 -97324.120248 2.128921 9.318351 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2135 0 23.8784 0 0 9.06457 0 19.1134 0 5.73015 0
20901.00 1166.86 7.628929 17.763213 -96086.959016 2.101510 9.197957 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2126 0 23.8779 0 0 9.06659 0 19.1089 0 5.73405 0
20801.00 1166.65 7.526859 17.524666 -94820.756568 2.073474 9.074835 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2117 0 23.8773 0 0 9.06869 0 19.1043 0 5.73798 0
20701.00 1166.44 7.422459 17.280711 -93524.614816 2.044793 8.948901 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2108 0 23.8768 0 0 9.07088 0 19.0996 0 5.74196 0
20601.00 1166.22 7.315658 17.031178 -92197.598756 2.015448 8.820067 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2098 0 23.8763 0 0 9.07316 0 19.0947 0 5.74598 0
20501.00 1166.00 7.206379 16.775893 -90838.734436 1.985417 8.688243 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2089 0 23.8757 0 0 9.07553 0 19.0898 0 5.75004 0
20401.00 1165.79 7.094543 16.514673 -89447.006792 1.954678 8.553332 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2079 0 23.8752 0 0 9.07799 0 19.0848 0 5.75415 0
20301.00 1165.57 6.980068 16.247326 -88021.357348 1.923209 8.415236 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2068 0 23.8746 0 0 9.08055 0 19.0797 0 5.75831 0
20201.00 1165.35 6.862868 15.973653 -86560.681819 1.890986 8.273852 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2058 0 23.874 0 0 9.08322 0 19.0745 0 5.76252 0
20101.00 1165.13 6.742852 15.693448 -85063.827453 1.857984 8.129070 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2047 0 23.8734 0 0 9.08598 0 19.0692 0 5.76677 0
20001.00 1164.91 6.619927 15.406492 -83529.590366 1.824177 7.980778 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2036 0 23.8728 0 0 9.08886 0 19.0637 0 5.77108 0
19901.00 1164.69 6.493996 15.112558 -81956.712583 1.789538 7.828859 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2025 0 23.8721 0 0 9.09185 0 19.0581 0 5.77545 0
19801.00 1164.46 6.364954 14.811410 -80343.878997 1.754039 7.673188 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2013 0 23.8715 0 0 9.09495 0 19.0524 0 5.77987 0
19701.00 1164.24 6.232696 14.502800 -78689.714038 1.717650 7.513638 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.2001 0 23.8708 0 0 9.09818 0 19.0466 0 5.78435 0
19601.00 1164.01 6.097109 14.186468 -76992.778265 1.680340 7.350072 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1989 0 23.8701 0 0 9.10153 0 19.0406 0 5.78889 0
19501.00 1163.79 5.958075 13.862142 -75251.564637 1.642077 7.182349 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1976 0 23.8694 0 0 9.10501 0 19.0345 0 5.79349 0
19401.00 1163.56 5.815470 13.529537 -73464.494627 1.602826 7.010322 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1963 0 23.8686 0 0 9.10862 0 19.0283 0 5.79816 0
19301.00 1163.33 5.669167 13.188356 -71629.914077 1.562553 6.833836 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.195 0 23.8679 0 0 9.11238 0 19.0219 0 5.80289 0
19201.00 1163.10 5.519029 12.838284 -69746.088810 1.521219 6.652726 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1936 0 23.8671 0 0 9.11627 0 19.0153 0 5.80769 0
19101.00 1162.87 5.364915 12.478995 -67811.199970 1.478785 6.466824 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1922 0 23.8663 0 0 9.12032 0 19.0086 0 5.81256 0
19001.00 1162.63 5.206676 12.110143 -65823.339089 1.435210 6.275950 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1908 0 23.8655 0 0 9.12452 0 19.0017 0 5.81751 0
18901.00 1162.40 5.044154 11.731368 -63780.502850 1.390452 6.079916 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1893 0 23.8646 0 0 9.12889 0 18.9947 0 5.82253 0
18801.00 1162.16 4.877186 11.342290 -61680.587558 1.344464 5.878524 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1877 0 23.8638 0 0 9.13343 0 18.9874 0 5.82763 0
18701.00 1161.92 4.705599 10.942510 -59521.383253 1.297199 5.671568 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1862 0 23.8629 0 0 9.13814 0 18.98 0 5.83281 0
18601.00 1161.68 4.529211 10.531609 -57300.567498 1.248607 5.458829 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1845 0 23.862 0 0 9.14303 0 18.9724 0 5.83808 0
18501.00 1161.44 4.347832 10.109147 -55015.698794 1.198636 5.240078 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1829 0 23.861 0 0 9.14811 0 18.9646 0 5.84343 0
18401.00 1161.20 4.161260 9.674660 -52664.209614 1.147229 5.015075 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1811 0 23.8601 0 0 9.1534 0 18.9565 0 5.84888 0
18301.00 1160.95 3.969285 9.227660 -50243.399059 1.094329 4.783566 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1794 0 23.859 0 0 9.15889 0 18.9483 0 5.85442 0
18201.00 1160.71 3.771684 8.767636 -47750.425018 1.039875 4.545284 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1775 0 23.858 0 0 9.16459 0 18.9398 0 5.86005 0
18101.00 1160.46 3.568223 8.294046 -45182.296005 0.983801 4.299949 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1757 0 23.8569 0 0 9.17052 0 18.9311 0 5.86579 0
18001.00 1160.20 3.358656 7.806323 -42535.862452 0.926040 4.047266 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1737 0 23.8558 0 0 9.17669 0 18.9221 0 5.87163 0
17901.00 1159.95 3.142721 7.303868 -39807.807573 0.866521 3.786922 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1717 0 23.8547 0 0 9.1831 0 18.9129 0 5.87758 0
17801.00 1159.70 2.920147 6.786050 -36994.637736 0.805167 3.518590 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1696 0 23.8535 0 0 9.18977 0 18.9034 0 5.88365 0
17701.00 1159.44 2.690645 6.252206 -34092.672333 0.741900 3.241924 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1675 0 23.8523 0 0 9.1967 0 18.8937 0 5.88982 0
17601.00 1159.18 2.453910 5.701634 -31098.033155 0.676635 2.956562 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1653 0 23.8511 0 0 9.20392 0 18.8836 0 5.89612 0
17501.00 1158.91 2.209623 5.133597 -28006.633248 0.609285 2.662119 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.163 0 23.8498 0 0 9.21143 0 18.8732 0 5.90254 0
17401.00 1158.65 1.957445 4.547319 -24814.165251 0.539756 2.358190 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1606 0 23.8485 0 0 9.21925 0 18.8626 0 5.90909 0
17301.00 1158.38 1.697020 3.941978 -21516.089245 0.467951 2.044351 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1582 0 23.8471 0 0 9.22739 0 18.8516 0 5.91578 0
17201.00 1158.11 1.427973 3.316712 -18107.620067 0.393766 1.720151 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1557 0 23.8456 0 0 9.23587 0 18.8402 0 5.9226 0
17101.00 1157.83 1.149908 2.670609 -14583.714183 0.317092 1.385119 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1531 0 23.8442 0 0 9.2447 0 18.8285 0 5.92957 0
17001.00 1157.56 0.862408 2.002711 -10939.056077 0.237814 1.038753 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1504 0 23.8426 0 0 9.25391 0 18.8164 0 5.93668 0
16901.00 1157.28 0.565031 1.312006 -7168.044243 0.155812 0.680530 (Ca0.15Fe''0.18Mg0.67)3Al2Si3O12 42.1476 0 23.8411 0 0 9.2635 0 18.8039 0 5.94394 0
16801.00 1156.99 0.257316 0.597428 -3264.776822 0.070957 0.309895 (Ca0.15Fe''0.18Mg0.66)3Al2Si3O12 42.1447 0 23.8394 0 0 9.2735 0 18.791 0 5.95136 0

spinel_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
44001.00 1208.92 0.996994 2.021691 -6365.420416 0.216686 0.968598 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.719426 7.30764 6.88666 57.1719 16.8583 0 11.0561 0 0 0
43901.00 1208.75 0.997568 2.023145 -6375.736352 0.216859 0.969420 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.720418 7.34197 6.88594 57.1389 16.8416 0 11.0711 0 0 0
43801.00 1208.58 0.998147 2.024608 -6386.115389 0.217034 0.970248 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.721405 7.37655 6.88516 57.1058 16.8248 0 11.0862 0 0 0
43701.00 1208.40 0.998729 2.026082 -6396.558257 0.217210 0.971082 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.722386 7.41138 6.88434 57.0725 16.8079 0 11.1014 0 0 0
43601.00 1208.23 0.999315 2.027566 -6407.065698 0.217388 0.971921 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.723362 7.44646 6.88346 57.0391 16.7909 0 11.1167 0 0 0
43501.00 1208.06 0.999905 2.029060 -6417.638467 0.217566 0.972766 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.724333 7.4818 6.88252 57.0054 16.7738 0 11.1321 0 0 0
43401.00 1207.88 1.000499 2.030565 -6428.277328 0.217746 0.973617 Fe''0.47Mg0.55Fe'''0.17Al0.29Cr1.50Ti0.02O4 0 0.725298 7.5174 6.88153 56.9716 16.7567 0 11.1476 0 0 0
43301.00 1207.71 1.001097 2.032080 -6438.983063 0.217927 0.974474 Fe''0.47Mg0.55Fe'''0.17Al0.30Cr1.50Ti0.02O4 0 0.726258 7.55327 6.88048 56.9375 16.7394 0 11.1631 0 0 0
43201.00 1207.54 1.001700 2.033606 -6449.756460 0.218109 0.975337 Fe''0.46Mg0.55Fe'''0.17Al0.30Cr1.49Ti0.02O4 0 0.727212 7.58939 6.87938 56.9033 16.722 0 11.1787 0 0 0
43101.00 1207.36 1.002306 2.035143 -6460.598326 0.218292 0.976207 Fe''0.46Mg0.55Fe'''0.17Al0.30Cr1.49Ti0.02O4 0 0.72816 7.62579 6.87822 56.8688 16.7045 0 11.1945 0 0 0
43001.00 1207.19 1.002917 2.036691 -6471.509477 0.218477 0.977082 Fe''0.46Mg0.55Fe'''0.17Al0.30Cr1.49Ti0.02O4 0 0.729102 7.66245 6.87701 56.8342 16.687 0 11.2103 0 0 0
42901.00 1207.02 1.003532 2.038250 -6482.490746 0.218663 0.977964 Fe''0.46Mg0.56Fe'''0.17Al0.30Cr1.49Ti0.02O4 0 0.730038 7.69939 6.87573 56.7994 16.6693 0 11.2262 0 0 0
42801.00 1206.84 1.004152 2.039820 -6493.542975 0.218851 0.978852 Fe''0.46Mg0.56Fe'''0.17Al0.30Cr1.49Ti0.02O4 0 0.730968 7.73661 6.8744 56.7643 16.6515 0 11.2422 0 0 0
42701.00 1206.67 1.004775 2.041401 -6504.667026 0.219040 0.979746 Fe''0.46Mg0.56Fe'''0.17Al0.30Cr1.49Ti0.02O4 0 0.731891 7.7741 6.87301 56.7291 16.6337 0 11.2582 0 0 0
42601.00 1206.49 1.005404 2.042994 -6515.863771 0.219230 0.980647 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.49Ti0.02O4 0 0.732809 7.81188 6.87157 56.6936 16.6157 0 11.2744 0 0 0
42501.00 1206.32 1.006037 2.044599 -6527.134098 0.219421 0.981555 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.49Ti0.02O4 0 0.73372 7.84995 6.87006 56.658 16.5976 0 11.2907 0 0 0
42401.00 1206.15 1.006674 2.046216 -6538.478910 0.219614 0.982469 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.48Ti0.02O4 0 0.734624 7.8883 6.86849 56.6221 16.5795 0 11.307 0 0 0
42301.00 1205.97 1.007316 2.047844 -6549.899126 0.219808 0.983390 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.48Ti0.02O4 0 0.735522 7.92694 6.86687 56.586 16.5612 0 11.3235 0 0 0
42201.00 1205.80 1.007963 2.049485 -6561.395680 0.220004 0.984317 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.48Ti0.02O4 0 0.736413 7.96588 6.86518 56.5497 16.5428 0 11.34 0 0 0
42101.00 1205.63 1.008615 2.051138 -6572.969520 0.220202 0.985252 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.48Ti0.02O4 0 0.737297 8.00512 6.86343 56.5132 16.5243 0 11.3567 0 0 0
42001.00 1205.45 1.009271 2.052804 -6584.621615 0.220400 0.986194 Fe''0.46Mg0.56Fe'''0.17Al0.31Cr1.48Ti0.02O4 0 0.738174 8.04466 6.86162 56.4764 16.5058 0 11.3734 0 0 0
41901.00 1205.28 1.009932 2.054482 -6596.352946 0.220600 0.987143 Fe''0.46Mg0.56Fe'''0.17Al0.32Cr1.48Ti0.02O4 0 0.739044 8.0845 6.85975 56.4394 16.4871 0 11.3902 0 0 0
41801.00 1205.11 1.010599 2.056173 -6608.164513 0.220802 0.988099 Fe''0.46Mg0.56Fe'''0.17Al0.32Cr1.48Ti0.02O4 0 0.739907 8.12465 6.85781 56.4022 16.4683 0 11.4071 0 0 0
41701.00 1204.93 1.011270 2.057877 -6620.057333 0.221005 0.989062 Fe''0.46Mg0.56Fe'''0.17Al0.32Cr1.47Ti0.02O4 0 0.740763 8.16512 6.85581 56.3648 16.4494 0 11.4242 0 0 0
41601.00 1204.76 1.011947 2.059595 -6632.032441 0.221210 0.990033 Fe''0.45Mg0.56Fe'''0.17Al0.32Cr1.47Ti0.02O4 0 0.741611 8.2059 6.85375 56.3271 16.4304 0 11.4413 0 0 0
41501.00 1204.59 1.012628 2.061325 -6644.090890 0.221417 0.991011 Fe''0.45Mg0.56Fe'''0.17Al0.32Cr1.47Ti0.02O4 0 0.742451 8.247 6.85163 56.2892 16.4113 0 11.4585 0 0 0
41401.00 1204.41 1.013316 2.063069 -6656.233751 0.221625 0.991997 Fe''0.45Mg0.57Fe'''0.17Al0.32Cr1.47Ti0.02O4 0 0.743284 8.28842 6.84943 56.251 16.392 0 11.4758 0 0 0
41301.00 1204.24 1.014008 2.064827 -6668.462115 0.221834 0.992990 Fe''0.45Mg0.57Fe'''0.17Al0.32Cr1.47Ti0.02O4 0 0.744109 8.33016 6.84718 56.2126 16.3727 0 11.4933 0 0 0
41201.00 1204.06 1.014706 2.066599 -6680.777091 0.222045 0.993992 Fe''0.45Mg0.57Fe'''0.17Al0.33Cr1.47Ti0.02O4 0 0.744926 8.37224 6.84486 56.1739 16.3533 0 11.5108 0 0 0
41101.00 1203.89 1.015409 2.068385 -6693.179809 0.222258 0.995001 Fe''0.45Mg0.57Fe'''0.17Al0.33Cr1.47Ti0.02O4 0 0.745736 8.41465 6.84247 56.135 16.3337 0 11.5284 0 0 0
41001.00 1203.72 1.016118 2.070185 -6705.671417 0.222473 0.996018 Fe''0.45Mg0.57Fe'''0.17Al0.33Cr1.46Ti0.02O4 0 0.746537 8.4574 6.84001 56.0959 16.314 0 11.5462 0 0 0
40901.00 1203.54 1.016832 2.071999 -6718.253087 0.222689 0.997043 Fe''0.45Mg0.57Fe'''0.17Al0.33Cr1.46Ti0.02O4 0 0.747329 8.50049 6.83749 56.0564 16.2943 0 11.564 0 0 0
40801.00 1203.37 1.017553 2.073829 -6730.926008 0.222907 0.998077 Fe''0.45Mg0.57Fe'''0.17Al0.33Cr1.46Ti0.02O4 0 0.748114 8.54392 6.8349 56.0168 16.2744 0 11.5819 0 0 0
40701.00 1203.20 1.018279 2.075673 -6743.691395 0.223127 0.999119 Fe''0.45Mg0.57Fe'''0.17Al0.33Cr1.46Ti0.02O4 0 0.748889 8.5877 6.83224 55.9768 16.2544 0 11.6 0 0 0
40601.00 1203.02 1.019011 2.077532 -6756.550481 0.223349 1.000169 Fe''0.45Mg0.57Fe'''0.17Al0.34Cr1.46Ti0.02O4 0 0.749656 8.63184 6.82951 55.9366 16.2342 0 11.6181 0 0 0
40501.00 1202.85 1.019749 2.079407 -6769.504525 0.223572 1.001228 Fe''0.45Mg0.57Fe'''0.17Al0.34Cr1.46Ti0.02O4 0 0.750415 8.67633 6.82672 55.8961 16.214 0 11.6364 0 0 0
40401.00 1202.67 1.020493 2.081297 -6782.554805 0.223797 1.002296 Fe''0.45Mg0.57Fe'''0.17Al0.34Cr1.45Ti0.02O4 0 0.751164 8.72118 6.82385 55.8554 16.1937 0 11.6548 0 0 0
40301.00 1202.50 1.021243 2.083203 -6795.702626 0.224024 1.003372 Fe''0.45Mg0.57Fe'''0.17Al0.34Cr1.45Ti0.02O4 0 0.751904 8.7664 6.82091 55.8143 16.1732 0 11.6733 0 0 0
40201.00 1202.33 1.022000 2.085125 -6808.949316 0.224253 1.004457 Fe''0.44Mg0.57Fe'''0.17Al0.34Cr1.45Ti0.02O4 0 0.752635 8.81199 6.8179 55.773 16.1526 0 11.6918 0 0 0
40101.00 1202.15 1.022762 2.087063 -6822.296227 0.224484 1.005552 Fe''0.44Mg0.57Fe'''0.17Al0.34Cr1.45Ti0.02O4 0 0.753357 8.85796 6.81482 55.7314 16.1319 0 11.7106 0 0 0
40001.00 1201.98 1.023532 2.089018 -6835.744736 0.224717 1.006655 Fe''0.44Mg0.58Fe'''0.17Al0.35Cr1.45Ti0.02O4 0 0.754069 8.9043 6.81166 55.6895 16.1111 0 11.7294 0 0 0
39901.00 1201.80 1.024308 2.090989 -6849.296248 0.224951 1.007768 Fe''0.44Mg0.58Fe'''0.17Al0.35Cr1.45Ti0.02O4 0 0.754772 8.95103 6.80844 55.6473 16.0901 0 11.7483 0 0 0
39801.00 1201.63 1.025090 2.092977 -6862.952193 0.225188 1.008891 Fe''0.44Mg0.58Fe'''0.17Al0.35Cr1.45Ti0.02O4 0 0.755464 8.99814 6.80513 55.6049 16.0691 0 11.7673 0 0 0
39701.00 1201.46 1.025880 2.094983 -6876.714025 0.225427 1.010022 Fe''0.44Mg0.58Fe'''0.17Al0.35Cr1.44Ti0.02O4 0 0.756147 9.04565 6.80176 55.5621 16.0479 0 11.7865 0 0 0
39601.00 1201.28 1.026676 2.097006 -6890.583232 0.225668 1.011164 Fe''0.44Mg0.58Fe'''0.17Al0.35Cr1.44Ti0.02O4 0 0.75682 9.09355 6.79831 55.519 16.0266 0 11.8058 0 0 0
39501.00 1201.11 1.027479 2.099046 -6904.561323 0.225910 1.012316 Fe''0.44Mg0.58Fe'''0.17Al0.35Cr1.44Ti0.02O4 0 0.757483 9.14186 6.79478 55.4756 16.0051 0 11.8252 0 0 0
39401.00 1200.93 1.028289 2.101105 -6918.649842 0.226155 1.013477 Fe''0.44Mg0.58Fe'''0.17Al0.36Cr1.44Ti0.02O4 0 0.758135 9.19057 6.79117 55.4319 15.9836 0 11.8447 0 0 0
39301.00 1200.76 1.029106 2.103182 -6932.850360 0.226403 1.014649 Fe''0.44Mg0.58Fe'''0.17Al0.36Cr1.44Ti0.02O4 0 0.758777 9.2397 6.78749 55.3879 15.9619 0 11.8643 0 0 0
39201.00 1200.58 1.029931 2.105277 -6947.164477 0.226652 1.015831 Fe''0.44Mg0.58Fe'''0.17Al0.36Cr1.44Ti0.02O4 0 0.759408 9.28924 6.78374 55.3435 15.9401 0 11.884 0 0 0
39101.00 1200.41 1.030763 2.107391 -6961.593826 0.226903 1.017023 Fe''0.44Mg0.58Fe'''0.17Al0.36Cr1.43Ti0.02O4 0 0.760028 9.3392 6.7799 55.2988 15.9181 0 11.9039 0 0 0
39001.00 1200.24 1.031603 2.109524 -6976.140071 0.227157 1.018226 Fe''0.44Mg0.58Fe'''0.17Al0.36Cr1.43Ti0.02O4 0 0.760637 9.38959 6.77598 55.2538 15.8961 0 11.9239 0 0 0
38901.00 1200.06 1.032450 2.111677 -6990.804909 0.227413 1.019440 Fe''0.44Mg0.58Fe'''0.17Al0.36Cr1.43Ti0.02O4 0 0.761235 9.44041 6.77199 55.2085 15.8739 0 11.944 0 0 0
38801.00 1199.89 1.033305 2.113849 -7005.590070 0.227672 1.020665 Fe''0.43Mg0.58Fe'''0.17Al0.37Cr1.43Ti0.02O4 0 0.761822 9.49167 6.76791 55.1628 15.8515 0 11.9642 0 0 0
38701.00 1199.71 1.034168 2.116042 -7020.497318 0.227932 1.021901 Fe''0.43Mg0.59Fe'''0.17Al0.37Cr1.43Ti0.02O4 0 0.762397 9.54338 6.76375 55.1168 15.8291 0 11.9846 0 0 0
38601.00 1199.54 1.035039 2.118254 -7035.528451 0.228195 1.023148 Fe''0.43Mg0.59Fe'''0.17Al0.37Cr1.43Ti0.02O4 0 0.762961 9.59553 6.75951 55.0704 15.8065 0 12.0051 0 0 0
38501.00 1199.36 1.035918 2.120487 -7050.685304 0.228461 1.024407 Fe''0.43Mg0.59Fe'''0.17Al0.37Cr1.42Ti0.02O4 0 0.763512 9.64813 6.75519 55.0237 15.7838 0 12.0257 0 0 0
38401.00 1199.19 1.036805 2.122742 -7065.969749 0.228729 1.025677 Fe''0.43Mg0.59Fe'''0.17Al0.37Cr1.42Ti0.02O4 0 0.764052 9.7012 6.75079 54.9766 15.7609 0 12.0465 0 0 0
38301.00 1199.02 1.037701 2.125017 -7081.383695 0.228999 1.026959 Fe''0.43Mg0.59Fe'''0.17Al0.38Cr1.42Ti0.02O4 0 0.76458 9.75473 6.7463 54.9291 15.7379 0 12.0673 0 0 0
38201.00 1198.84 1.038605 2.127314 -7096.929089 0.229272 1.028253 Fe''0.43Mg0.59Fe'''0.17Al0.38Cr1.42Ti0.02O4 0 0.765095 9.80873 6.74172 54.8813 15.7148 0 12.0883 0 0 0
38101.00 1198.67 1.039518 2.129633 -7112.607916 0.229548 1.029559 Fe''0.43Mg0.59Fe'''0.17Al0.38Cr1.42Ti0.02O4 0 0.765598 9.86322 6.73706 54.8331 15.6915 0 12.1095 0 0 0
38001.00 1198.49 1.040440 2.131974 -7128.422205 0.229826 1.030878 Fe''0.43Mg0.59Fe'''0.17Al0.38Cr1.41Ti0.02O4 0 0.766088 9.91818 6.73232 54.7845 15.6681 0 12.1307 0 0 0
